transcript	module	goodGenes
Solyc01g099310.2.1	turquoise	TRUE
Solyc01g099380.2.1	darkred	TRUE
Solyc01g099400.2.1	lightgreen	TRUE
Solyc01g099440.2.1	darkred	TRUE
Solyc01g099450.2.1	magenta	TRUE
Solyc01g099520.2.1	turquoise	TRUE
Solyc01g099530.2.1	turquoise	TRUE
Solyc01g099560.2.1	magenta	TRUE
Solyc01g099690.2.1	turquoise	TRUE
Solyc01g099740.2.1	turquoise	TRUE
Solyc01g099760.2.1	turquoise	TRUE
Solyc01g099770.2.1	greenyellow	TRUE
Solyc01g099780.2.1	magenta	TRUE
Solyc01g099790.2.1	turquoise	TRUE
Solyc01g099800.2.1	turquoise	TRUE
Solyc01g099830.2.1	lightgreen	TRUE
Solyc01g099840.2.1	lightgreen	TRUE
Solyc01g099850.2.1	magenta	TRUE
Solyc01g099860.2.1	turquoise	TRUE
Solyc01g099880.2.1	turquoise	TRUE
Solyc01g099890.2.1	greenyellow	TRUE
Solyc01g099900.2.1	lightgreen	TRUE
Solyc01g099930.2.1	turquoise	TRUE
Solyc01g099990.2.1	magenta	TRUE
Solyc01g100050.2.1	greenyellow	TRUE
Solyc01g100070.2.1	lightgreen	TRUE
Solyc01g100100.2.1	turquoise	TRUE
Solyc01g100120.2.1	turquoise	TRUE
Solyc01g100160.2.1	magenta	TRUE
Solyc01g100180.2.1	turquoise	TRUE
Solyc01g100260.2.1	turquoise	TRUE
Solyc01g100280.2.1	turquoise	TRUE
Solyc01g100380.2.1	darkred	TRUE
Solyc01g100400.2.1	greenyellow	TRUE
Solyc01g100450.1.1	darkred	TRUE
Solyc01g100500.2.1	turquoise	TRUE
Solyc01g100520.2.1	turquoise	TRUE
Solyc01g100570.2.1	lightgreen	TRUE
Solyc01g100630.1.1	magenta	TRUE
Solyc01g100710.2.1	turquoise	TRUE
Solyc01g100790.1.1	turquoise	TRUE
Solyc01g100810.2.1	greenyellow	TRUE
Solyc01g100820.2.1	magenta	TRUE
Solyc01g100920.2.1	turquoise	TRUE
Solyc01g100940.2.1	turquoise	TRUE
Solyc01g100980.2.1	turquoise	TRUE
Solyc01g101000.2.1	turquoise	TRUE
Solyc01g101040.2.1	turquoise	TRUE
Solyc01g101060.2.1	turquoise	TRUE
Solyc01g101070.2.1	turquoise	TRUE
Solyc01g101090.2.1	turquoise	TRUE
Solyc01g101170.2.1	turquoise	TRUE
Solyc01g101250.2.1	turquoise	TRUE
Solyc01g102330.2.1	turquoise	TRUE
Solyc01g102400.2.1	turquoise	TRUE
Solyc01g102440.2.1	greenyellow	TRUE
Solyc01g102460.2.1	greenyellow	TRUE
Solyc01g102480.2.1	turquoise	TRUE
Solyc01g102490.2.1	turquoise	TRUE
Solyc01g102510.2.1	magenta	TRUE
Solyc01g102560.2.1	greenyellow	TRUE
Solyc01g102600.2.1	turquoise	TRUE
Solyc01g102630.2.1	turquoise	TRUE
Solyc01g102640.2.1	turquoise	TRUE
Solyc01g102650.2.1	turquoise	TRUE
Solyc01g102760.2.1	darkred	TRUE
Solyc01g102820.2.1	turquoise	TRUE
Solyc01g102870.1.1	greenyellow	TRUE
Solyc01g102880.1.1	turquoise	TRUE
Solyc01g102940.2.1	turquoise	TRUE
Solyc01g103010.2.1	greenyellow	TRUE
Solyc01g103050.2.1	turquoise	TRUE
Solyc01g103070.2.1	turquoise	TRUE
Solyc01g103090.2.1	turquoise	TRUE
Solyc01g103100.2.1	greenyellow	TRUE
Solyc01g103110.2.1	magenta	TRUE
Solyc01g103140.2.1	turquoise	TRUE
Solyc01g103160.2.1	lightgreen	TRUE
Solyc01g103170.2.1	greenyellow	TRUE
Solyc01g103200.2.1	darkred	TRUE
Solyc01g103280.2.1	magenta	TRUE
Solyc01g103290.2.1	magenta	TRUE
Solyc01g103310.2.1	royalblue	TRUE
Solyc01g103320.2.1	magenta	TRUE
Solyc01g103330.2.1	magenta	TRUE
Solyc01g103340.2.1	magenta	TRUE
Solyc01g103350.2.1	turquoise	TRUE
Solyc01g103370.2.1	greenyellow	TRUE
Solyc01g103390.2.1	turquoise	TRUE
Solyc01g103400.2.1	turquoise	TRUE
Solyc01g103440.2.1	magenta	TRUE
Solyc01g103470.2.1	turquoise	TRUE
Solyc01g103510.2.1	turquoise	TRUE
Solyc01g103560.2.1	darkred	TRUE
Solyc01g103590.2.1	turquoise	TRUE
Solyc01g103600.2.1	turquoise	TRUE
Solyc01g103630.2.1	turquoise	TRUE
Solyc01g103640.2.1	turquoise	TRUE
Solyc01g103690.2.1	magenta	TRUE
Solyc01g103710.2.1	turquoise	TRUE
Solyc01g103770.2.1	magenta	TRUE
Solyc01g103890.2.1	darkred	TRUE
Solyc01g103970.2.1	greenyellow	TRUE
Solyc01g103980.2.1	royalblue	TRUE
Solyc01g103990.2.1	greenyellow	TRUE
Solyc01g104000.2.1	turquoise	TRUE
Solyc01g104040.2.1	turquoise	TRUE
Solyc01g104090.2.1	darkred	TRUE
Solyc01g104110.2.1	turquoise	TRUE
Solyc01g104130.2.1	turquoise	TRUE
Solyc01g104170.2.1	lightgreen	TRUE
Solyc01g104190.2.1	magenta	TRUE
Solyc01g104240.2.1	greenyellow	TRUE
Solyc01g104280.2.1	turquoise	TRUE
Solyc01g104290.1.1	royalblue	TRUE
Solyc01g104310.2.1	lightgreen	TRUE
Solyc01g104340.1.1	turquoise	TRUE
Solyc01g104350.2.1	greenyellow	TRUE
Solyc01g104370.2.1	lightgreen	TRUE
Solyc01g104510.2.1	turquoise	TRUE
Solyc01g104530.2.1	turquoise	TRUE
Solyc01g104550.2.1	turquoise	TRUE
Solyc01g104580.2.1	turquoise	TRUE
Solyc01g104590.2.1	lightgreen	TRUE
Solyc01g104720.2.1	lightgreen	TRUE
Solyc01g104750.2.1	turquoise	TRUE
Solyc01g104790.2.1	magenta	TRUE
Solyc01g104840.2.1	turquoise	TRUE
Solyc01g104880.2.1	turquoise	TRUE
Solyc01g104890.2.1	magenta	TRUE
Solyc01g104900.2.1	greenyellow	TRUE
Solyc01g104990.2.1	turquoise	TRUE
Solyc01g105000.2.1	turquoise	TRUE
Solyc01g105020.2.1	lightgreen	TRUE
Solyc01g105100.2.1	turquoise	TRUE
Solyc01g105130.2.1	magenta	TRUE
Solyc01g105140.2.1	magenta	TRUE
Solyc01g105160.2.1	turquoise	TRUE
Solyc01g105170.2.1	turquoise	TRUE
Solyc01g105240.2.1	magenta	TRUE
Solyc01g105280.2.1	greenyellow	TRUE
Solyc01g105330.2.1	turquoise	TRUE
Solyc01g105340.2.1	turquoise	TRUE
Solyc01g105360.2.1	magenta	TRUE
Solyc01g105370.2.1	turquoise	TRUE
Solyc01g105390.2.1	turquoise	TRUE
Solyc01g105420.2.1	lightgreen	TRUE
Solyc01g105560.2.1	turquoise	TRUE
Solyc01g105750.1.1	turquoise	TRUE
Solyc01g105810.2.1	greenyellow	TRUE
Solyc01g105850.2.1	turquoise	TRUE
Solyc01g105860.2.1	turquoise	TRUE
Solyc01g105890.2.1	turquoise	TRUE
Solyc01g105970.2.1	turquoise	TRUE
Solyc01g106020.2.1	turquoise	TRUE
Solyc01g106040.2.1	turquoise	TRUE
Solyc01g106050.2.1	turquoise	TRUE
Solyc01g106120.2.1	turquoise	TRUE
Solyc01g106170.2.1	greenyellow	TRUE
Solyc01g106190.2.1	magenta	TRUE
Solyc01g106220.2.1	turquoise	TRUE
Solyc01g106240.2.1	turquoise	TRUE
Solyc01g106260.2.1	magenta	TRUE
Solyc01g106280.2.1	turquoise	TRUE
Solyc01g106310.2.1	greenyellow	TRUE
Solyc01g106350.2.1	greenyellow	TRUE
Solyc01g106370.2.1	turquoise	TRUE
Solyc01g106410.1.1	royalblue	TRUE
Solyc01g106420.2.1	turquoise	TRUE
Solyc01g106500.2.1	turquoise	TRUE
Solyc01g106570.2.1	turquoise	TRUE
Solyc01g106770.2.1	turquoise	TRUE
Solyc01g106820.2.1	turquoise	TRUE
Solyc01g106870.2.1	turquoise	TRUE
Solyc01g106890.2.1	turquoise	TRUE
Solyc01g107020.2.1	turquoise	TRUE
Solyc01g107030.2.1	darkred	TRUE
Solyc01g107070.2.1	darkred	TRUE
Solyc01g107080.2.1	turquoise	TRUE
Solyc01g107100.2.1	turquoise	TRUE
Solyc01g107130.2.1	turquoise	TRUE
Solyc01g107250.2.1	turquoise	TRUE
Solyc01g107290.2.1	turquoise	TRUE
Solyc01g107300.2.1	turquoise	TRUE
Solyc01g107320.2.1	magenta	TRUE
Solyc01g107340.2.1	darkred	TRUE
Solyc01g107350.2.1	turquoise	TRUE
Solyc01g107390.2.1	turquoise	TRUE
Solyc01g107450.2.1	lightgreen	TRUE
Solyc01g107550.2.1	magenta	TRUE
Solyc01g107580.2.1	royalblue	TRUE
Solyc01g107640.2.1	turquoise	TRUE
Solyc01g107660.2.1	darkred	TRUE
Solyc01g107780.2.1	magenta	TRUE
Solyc01g107870.2.1	lightgreen	TRUE
Solyc01g107890.2.1	darkred	TRUE
Solyc01g107930.2.1	royalblue	TRUE
Solyc01g108020.2.1	turquoise	TRUE
Solyc01g108080.2.1	turquoise	TRUE
Solyc01g108100.2.1	turquoise	TRUE
Solyc01g108120.2.1	turquoise	TRUE
Solyc01g108130.2.1	turquoise	TRUE
Solyc01g108140.2.1	lightgreen	TRUE
Solyc01g108200.2.1	turquoise	TRUE
Solyc01g108220.2.1	turquoise	TRUE
Solyc01g108230.2.1	turquoise	TRUE
Solyc01g108250.2.1	greenyellow	TRUE
Solyc01g108260.2.1	greenyellow	TRUE
Solyc01g108410.1.1	turquoise	TRUE
Solyc01g108440.2.1	magenta	TRUE
Solyc01g108490.2.1	turquoise	TRUE
Solyc01g108500.2.1	turquoise	TRUE
Solyc01g108600.2.1	turquoise	TRUE
Solyc01g108610.2.1	magenta	TRUE
Solyc01g108670.2.1	magenta	TRUE
Solyc01g108810.2.1	turquoise	TRUE
Solyc01g108880.2.1	turquoise	TRUE
Solyc01g109070.2.1	turquoise	TRUE
Solyc01g109090.2.1	turquoise	TRUE
Solyc01g109120.2.1	turquoise	TRUE
Solyc01g109130.2.1	turquoise	TRUE
Solyc01g109290.2.1	magenta	TRUE
Solyc01g109300.2.1	royalblue	TRUE
Solyc01g109350.2.1	turquoise	TRUE
Solyc01g109400.2.1	turquoise	TRUE
Solyc01g109450.2.1	greenyellow	TRUE
Solyc01g109520.2.1	turquoise	TRUE
Solyc01g109550.2.1	turquoise	TRUE
Solyc01g109560.2.1	turquoise	TRUE
Solyc01g109590.2.1	turquoise	TRUE
Solyc01g109630.2.1	turquoise	TRUE
Solyc01g109640.2.1	turquoise	TRUE
Solyc01g109650.2.1	lightgreen	TRUE
Solyc01g109770.2.1	turquoise	TRUE
Solyc01g109780.2.1	turquoise	TRUE
Solyc01g109850.2.1	turquoise	TRUE
Solyc01g109860.2.1	turquoise	TRUE
Solyc01g109940.2.1	lightgreen	TRUE
Solyc01g109980.2.1	turquoise	TRUE
Solyc01g110120.2.1	turquoise	TRUE
Solyc01g110290.2.1	turquoise	TRUE
Solyc01g110340.2.1	turquoise	TRUE
Solyc01g110430.2.1	turquoise	TRUE
Solyc01g110440.2.1	turquoise	TRUE
Solyc01g110490.2.1	turquoise	TRUE
Solyc01g110550.2.1	turquoise	TRUE
Solyc01g110560.2.1	turquoise	TRUE
Solyc01g110600.2.1	magenta	TRUE
Solyc01g110640.1.1	turquoise	TRUE
Solyc01g110650.2.1	magenta	TRUE
Solyc01g110660.2.1	turquoise	TRUE
Solyc01g110680.2.1	greenyellow	TRUE
Solyc01g111030.1.1	turquoise	TRUE
Solyc01g111080.2.1	turquoise	TRUE
Solyc01g111120.2.1	turquoise	TRUE
Solyc01g111150.2.1	turquoise	TRUE
Solyc01g111170.2.1	turquoise	TRUE
Solyc01g111190.2.1	turquoise	TRUE
Solyc01g111230.2.1	turquoise	TRUE
Solyc01g111250.2.1	darkred	TRUE
Solyc01g111260.2.1	turquoise	TRUE
Solyc01g111450.2.1	turquoise	TRUE
Solyc01g111500.2.1	darkred	TRUE
Solyc01g111530.2.1	darkred	TRUE
Solyc01g111580.2.1	darkred	TRUE
Solyc01g111620.2.1	turquoise	TRUE
Solyc01g111640.2.1	lightgreen	TRUE
Solyc01g111670.2.1	turquoise	TRUE
Solyc01g111710.2.1	magenta	TRUE
Solyc01g111720.2.1	lightgreen	TRUE
Solyc01g111770.2.1	magenta	TRUE
Solyc01g111810.2.1	lightgreen	TRUE
Solyc01g112020.2.1	magenta	TRUE
Solyc01g112100.2.1	turquoise	TRUE
Solyc01g112120.2.1	turquoise	TRUE
Solyc01g112180.2.1	greenyellow	TRUE
Solyc01g112200.2.1	turquoise	TRUE
Solyc01g112220.2.1	turquoise	TRUE
Solyc01g112320.2.1	darkred	TRUE
Solyc01g112350.2.1	darkred	TRUE
Solyc02g005050.2.1	turquoise	TRUE
Solyc02g005180.2.1	magenta	TRUE
Solyc02g005480.2.1	turquoise	TRUE
Solyc02g005510.2.1	magenta	TRUE
Solyc02g005520.2.1	greenyellow	TRUE
Solyc02g011680.2.1	magenta	TRUE
Solyc02g011980.1.1	lightgreen	TRUE
Solyc02g014070.1.1	turquoise	TRUE
Solyc02g014090.2.1	turquoise	TRUE
Solyc02g014220.2.1	royalblue	TRUE
Solyc02g014380.2.1	turquoise	TRUE
Solyc02g014500.1.1	turquoise	TRUE
Solyc02g014510.1.1	lightgreen	TRUE
Solyc02g020910.2.1	royalblue	TRUE
Solyc02g020990.2.1	greenyellow	TRUE
Solyc02g021000.2.1	magenta	TRUE
Solyc02g021020.2.1	magenta	TRUE
Solyc02g021050.2.1	magenta	TRUE
Solyc02g021060.2.1	greenyellow	TRUE
Solyc02g021230.2.1	greenyellow	TRUE
Solyc02g021270.2.1	turquoise	TRUE
Solyc02g021360.2.1	greenyellow	TRUE
Solyc02g021440.2.1	turquoise	TRUE
Solyc02g021470.2.1	turquoise	TRUE
Solyc02g021490.1.1	turquoise	TRUE
Solyc02g021590.2.1	turquoise	TRUE
Solyc02g021600.1.1	turquoise	TRUE
Solyc02g021690.2.1	turquoise	TRUE
Solyc02g021700.2.1	turquoise	TRUE
Solyc02g022850.1.1	turquoise	TRUE
Solyc02g022870.2.1	darkred	TRUE
Solyc02g022930.2.1	turquoise	TRUE
Solyc02g023970.2.1	lightgreen	TRUE
Solyc02g024000.2.1	turquoise	TRUE
Solyc02g024050.2.1	magenta	TRUE
Solyc02g030170.2.1	lightgreen	TRUE
Solyc02g030230.2.1	darkred	TRUE
Solyc02g030300.2.1	turquoise	TRUE
Solyc02g031830.1.1	turquoise	TRUE
Solyc02g031840.2.1	turquoise	TRUE
Solyc02g031910.2.1	turquoise	TRUE
Solyc02g031920.2.1	turquoise	TRUE
Solyc02g032060.1.1	turquoise	TRUE
Solyc02g032390.1.1	turquoise	TRUE
Solyc02g032510.2.1	turquoise	TRUE
Solyc02g032860.2.1	greenyellow	TRUE
Solyc02g032870.2.1	turquoise	TRUE
Solyc02g033000.1.1	turquoise	TRUE
Solyc02g033040.2.1	magenta	TRUE
Solyc02g033060.2.1	magenta	TRUE
Solyc02g036270.2.1	greenyellow	TRUE
Solyc02g036280.2.1	greenyellow	TRUE
Solyc02g036290.2.1	darkred	TRUE
Solyc02g036300.2.1	greenyellow	TRUE
Solyc02g036360.1.1	turquoise	TRUE
Solyc02g037490.1.1	turquoise	TRUE
Solyc02g037550.2.1	turquoise	TRUE
Solyc02g043820.1.1	turquoise	TRUE
Solyc02g043830.2.1	turquoise	TRUE
Solyc02g043950.1.1	turquoise	TRUE
Solyc02g044030.1.1	darkred	TRUE
Solyc02g044040.1.1	magenta	TRUE
Solyc02g044050.1.1	turquoise	TRUE
Solyc02g050140.2.1	turquoise	TRUE
Solyc02g050180.2.1	turquoise	TRUE
Solyc02g050200.1.1	turquoise	TRUE
Solyc02g050210.1.1	turquoise	TRUE
Solyc02g050260.2.1	turquoise	TRUE
Solyc02g055330.1.1	turquoise	TRUE
Solyc02g055390.1.1	darkred	TRUE
Solyc02g055460.1.1	magenta	TRUE
Solyc02g061620.1.1	turquoise	TRUE
Solyc02g061760.2.1	turquoise	TRUE
Solyc02g061780.2.1	magenta	TRUE
Solyc02g061790.2.1	magenta	TRUE
Solyc02g061820.2.1	turquoise	TRUE
Solyc02g061890.1.1	greenyellow	TRUE
Solyc02g061940.2.1	turquoise	TRUE
Solyc02g061950.2.1	magenta	TRUE
Solyc02g061980.2.1	lightgreen	TRUE
Solyc02g062010.1.1	turquoise	TRUE
Solyc02g062040.2.1	turquoise	TRUE
Solyc02g062050.1.1	turquoise	TRUE
Solyc02g062140.2.1	lightgreen	TRUE
Solyc02g062270.2.1	turquoise	TRUE
Solyc02g062280.2.1	magenta	TRUE
Solyc02g062290.2.1	turquoise	TRUE
Solyc02g062350.2.1	turquoise	TRUE
Solyc02g062390.2.1	turquoise	TRUE
Solyc02g062400.2.1	turquoise	TRUE
Solyc02g062460.2.1	magenta	TRUE
Solyc02g062530.2.1	turquoise	TRUE
Solyc02g062560.2.1	turquoise	TRUE
Solyc02g062570.2.1	turquoise	TRUE
Solyc02g062600.2.1	turquoise	TRUE
Solyc02g062610.2.1	turquoise	TRUE
Solyc02g062720.2.1	lightgreen	TRUE
Solyc02g062730.2.1	turquoise	TRUE
Solyc02g062800.2.1	lightgreen	TRUE
Solyc02g062930.2.1	magenta	TRUE
Solyc02g062950.2.1	turquoise	TRUE
Solyc02g062960.2.1	turquoise	TRUE
Solyc02g062980.2.1	turquoise	TRUE
Solyc02g062990.1.1	royalblue	TRUE
Solyc02g063000.2.1	royalblue	TRUE
Solyc02g063060.2.1	turquoise	TRUE
Solyc02g063070.2.1	turquoise	TRUE
Solyc02g063090.2.1	lightgreen	TRUE
Solyc02g063140.2.1	turquoise	TRUE
Solyc02g063200.1.1	turquoise	TRUE
Solyc02g063220.2.1	turquoise	TRUE
Solyc02g063270.2.1	turquoise	TRUE
Solyc02g063350.1.1	darkred	TRUE
Solyc02g063390.2.1	turquoise	TRUE
Solyc02g063470.1.1	turquoise	TRUE
Solyc02g063490.2.1	greenyellow	TRUE
Solyc02g063510.1.1	turquoise	TRUE
Solyc02g063530.2.1	turquoise	TRUE
Solyc02g064590.1.1	turquoise	TRUE
Solyc02g064620.2.1	turquoise	TRUE
Solyc02g064630.2.1	magenta	TRUE
Solyc02g064640.2.1	turquoise	TRUE
Solyc02g064670.1.1	lightgreen	TRUE
Solyc02g064680.2.1	lightgreen	TRUE
Solyc02g064730.2.1	turquoise	TRUE
Solyc02g064750.2.1	turquoise	TRUE
Solyc02g064770.2.1	greenyellow	TRUE
Solyc02g065050.1.1	magenta	TRUE
Solyc02g065080.2.1	turquoise	TRUE
Solyc02g065160.1.1	royalblue	TRUE
Solyc02g065170.2.1	turquoise	TRUE
Solyc02g065180.2.1	lightgreen	TRUE
Solyc02g065260.2.1	darkred	TRUE
Solyc02g065280.2.1	royalblue	TRUE
Solyc02g065360.2.1	turquoise	TRUE
Solyc02g065380.2.1	turquoise	TRUE
Solyc02g065410.1.1	turquoise	TRUE
Solyc02g065470.1.1	turquoise	TRUE
Solyc02g065490.2.1	magenta	TRUE
Solyc02g065540.1.1	greenyellow	TRUE
Solyc02g065560.1.1	turquoise	TRUE
Solyc02g065600.2.1	greenyellow	TRUE
Solyc02g065620.2.1	turquoise	TRUE
Solyc02g065660.2.1	lightgreen	TRUE
Solyc02g066810.1.1	royalblue	TRUE
Solyc02g066820.1.1	royalblue	TRUE
Solyc02g066920.2.1	turquoise	TRUE
Solyc02g067010.2.1	turquoise	TRUE
Solyc02g067030.2.1	greenyellow	TRUE
Solyc02g067120.2.1	turquoise	TRUE
Solyc02g067230.2.1	greenyellow	TRUE
Solyc02g067260.1.1	turquoise	TRUE
Solyc02g067340.2.1	turquoise	TRUE
Solyc02g067360.2.1	turquoise	TRUE
Solyc02g067370.2.1	greenyellow	TRUE
Solyc02g067520.2.1	turquoise	TRUE
Solyc02g067540.2.1	turquoise	TRUE
Solyc02g067580.2.1	greenyellow	TRUE
Solyc02g067710.1.1	turquoise	TRUE
Solyc02g067740.2.1	magenta	TRUE
Solyc02g067820.2.1	turquoise	TRUE
Solyc02g067860.2.1	turquoise	TRUE
Solyc02g067890.2.1	turquoise	TRUE
Solyc02g067900.2.1	royalblue	TRUE
Solyc02g067910.1.1	turquoise	TRUE
Solyc02g067920.2.1	magenta	TRUE
Solyc02g067960.1.1	lightgreen	TRUE
Solyc02g068000.2.1	turquoise	TRUE
Solyc02g068050.2.1	turquoise	TRUE
Solyc02g068100.2.1	darkred	TRUE
Solyc02g068150.2.1	darkred	TRUE
Solyc02g068200.1.1	magenta	TRUE
Solyc02g068230.2.1	greenyellow	TRUE
Solyc02g068240.2.1	magenta	TRUE
Solyc02g068310.2.1	greenyellow	TRUE
Solyc02g068320.2.1	turquoise	TRUE
Solyc02g068350.1.1	royalblue	TRUE
Solyc02g068390.2.1	magenta	TRUE
Solyc02g068420.2.1	magenta	TRUE
Solyc02g068550.1.1	darkred	TRUE
Solyc02g068600.2.1	greenyellow	TRUE
Solyc02g068610.1.1	greenyellow	TRUE
Solyc02g068640.2.1	turquoise	TRUE
Solyc02g068690.2.1	turquoise	TRUE
Solyc02g068720.2.1	royalblue	TRUE
Solyc02g068770.2.1	darkred	TRUE
Solyc02g068800.1.1	royalblue	TRUE
Solyc02g068900.2.1	lightgreen	TRUE
Solyc02g068910.2.1	turquoise	TRUE
Solyc02g068920.2.1	turquoise	TRUE
Solyc02g069080.2.1	turquoise	TRUE
Solyc02g069090.2.1	turquoise	TRUE
Solyc02g069130.2.1	magenta	TRUE
Solyc02g069160.2.1	darkred	TRUE
Solyc02g069170.1.1	darkred	TRUE
Solyc02g069220.1.1	greenyellow	TRUE
Solyc02g069260.2.1	turquoise	TRUE
Solyc02g069370.2.1	turquoise	TRUE
Solyc02g069470.2.1	turquoise	TRUE
Solyc02g069520.2.1	turquoise	TRUE
Solyc02g069580.2.1	lightgreen	TRUE
Solyc02g069590.2.1	magenta	TRUE
Solyc02g069600.2.1	turquoise	TRUE
Solyc02g069610.2.1	turquoise	TRUE
Solyc02g069650.1.1	turquoise	TRUE
Solyc02g069660.2.1	turquoise	TRUE
Solyc02g069670.2.1	lightgreen	TRUE
Solyc02g069740.2.1	turquoise	TRUE
Solyc02g069770.2.1	lightgreen	TRUE
Solyc02g069840.2.1	lightgreen	TRUE
Solyc02g069850.2.1	lightgreen	TRUE
Solyc02g069880.2.1	turquoise	TRUE
Solyc02g069920.2.1	turquoise	TRUE
Solyc02g069930.1.1	royalblue	TRUE
Solyc02g069950.2.1	lightgreen	TRUE
Solyc02g070030.2.1	magenta	TRUE
Solyc02g070050.2.1	turquoise	TRUE
Solyc02g070250.2.1	darkred	TRUE
Solyc02g070280.2.1	lightgreen	TRUE
Solyc02g070320.2.1	magenta	TRUE
Solyc02g070340.2.1	lightgreen	TRUE
Solyc02g070350.2.1	greenyellow	TRUE
Solyc02g070440.2.1	turquoise	TRUE
Solyc02g070480.2.1	magenta	TRUE
Solyc02g070500.1.1	turquoise	TRUE
Solyc02g070510.2.1	turquoise	TRUE
Solyc02g070580.1.1	turquoise	TRUE
Solyc02g070650.2.1	turquoise	TRUE
Solyc02g070770.2.1	turquoise	TRUE
Solyc02g070810.2.1	turquoise	TRUE
Solyc02g070870.2.1	turquoise	TRUE
Solyc02g070880.1.1	royalblue	TRUE
Solyc02g070910.1.1	turquoise	TRUE
Solyc02g070920.2.1	magenta	TRUE
Solyc02g070970.1.1	magenta	TRUE
Solyc02g071140.2.1	magenta	TRUE
Solyc02g071170.2.1	magenta	TRUE
Solyc02g071300.1.1	turquoise	TRUE
Solyc02g071310.2.1	magenta	TRUE
Solyc02g071320.2.1	turquoise	TRUE
Solyc02g071340.1.1	turquoise	TRUE
Solyc02g071350.2.1	turquoise	TRUE
Solyc02g071410.2.1	magenta	TRUE
Solyc02g071430.2.1	royalblue	TRUE
Solyc02g071450.2.1	turquoise	TRUE
Solyc02g071520.2.1	turquoise	TRUE
Solyc02g071530.1.1	turquoise	TRUE
Solyc02g071590.1.1	royalblue	TRUE
Solyc02g071710.2.1	turquoise	TRUE
Solyc02g071720.2.1	turquoise	TRUE
Solyc02g071780.2.1	greenyellow	TRUE
Solyc02g071810.2.1	turquoise	TRUE
Solyc02g071830.1.1	greenyellow	TRUE
Solyc02g071860.2.1	magenta	TRUE
Solyc02g071900.2.1	lightgreen	TRUE
Solyc02g071970.1.1	greenyellow	TRUE
Solyc02g072000.2.1	turquoise	TRUE
Solyc02g072160.2.1	darkred	TRUE
Solyc02g072190.2.1	turquoise	TRUE
Solyc02g072220.1.1	turquoise	TRUE
Solyc02g072260.2.1	turquoise	TRUE
Solyc02g072270.2.1	turquoise	TRUE
Solyc02g072530.1.1	magenta	TRUE
Solyc02g074590.2.1	royalblue	TRUE
Solyc02g075610.2.1	turquoise	TRUE
Solyc02g076750.1.1	greenyellow	TRUE
Solyc02g076760.2.1	greenyellow	TRUE
Solyc02g076830.1.1	turquoise	TRUE
Solyc02g076840.2.1	turquoise	TRUE
Solyc02g076870.2.1	turquoise	TRUE
Solyc02g076910.2.1	royalblue	TRUE
Solyc02g076930.1.1	magenta	TRUE
Solyc02g076960.2.1	magenta	TRUE
Solyc02g077000.2.1	turquoise	TRUE
Solyc02g077080.2.1	darkred	TRUE
Solyc02g077100.2.1	turquoise	TRUE
Solyc02g077210.1.1	turquoise	TRUE
Solyc02g077260.2.1	greenyellow	TRUE
Solyc02g077320.2.1	magenta	TRUE
Solyc02g077330.2.1	magenta	TRUE
Solyc02g077440.2.1	turquoise	TRUE
Solyc02g077450.2.1	lightgreen	TRUE
Solyc02g077640.1.1	turquoise	TRUE
Solyc02g077650.1.1	greenyellow	TRUE
Solyc02g077660.2.1	magenta	TRUE
Solyc02g077670.2.1	turquoise	TRUE
Solyc02g077730.2.1	lightgreen	TRUE
Solyc02g077750.2.1	turquoise	TRUE
Solyc02g077840.1.1	magenta	TRUE
Solyc02g077880.2.1	magenta	TRUE
Solyc02g077910.2.1	darkred	TRUE
Solyc02g077920.2.1	turquoise	TRUE
Solyc02g077980.1.1	turquoise	TRUE
Solyc02g078140.2.1	magenta	TRUE
Solyc02g078200.2.1	turquoise	TRUE
Solyc02g078210.2.1	magenta	TRUE
Solyc02g078250.2.1	turquoise	TRUE
Solyc02g078260.2.1	turquoise	TRUE
Solyc02g078320.1.1	turquoise	TRUE
Solyc02g078330.2.1	turquoise	TRUE
Solyc02g078350.2.1	turquoise	TRUE
Solyc02g078360.2.1	turquoise	TRUE
Solyc02g078410.1.1	lightgreen	TRUE
Solyc02g078580.1.1	turquoise	TRUE
Solyc02g078650.2.1	turquoise	TRUE
Solyc02g078730.2.1	magenta	TRUE
Solyc02g078740.2.1	magenta	TRUE
Solyc02g078750.2.1	magenta	TRUE
Solyc02g078760.1.1	turquoise	TRUE
Solyc02g078790.2.1	turquoise	TRUE
Solyc02g078910.2.1	turquoise	TRUE
Solyc02g079020.2.1	magenta	TRUE
Solyc02g079040.2.1	turquoise	TRUE
Solyc02g079050.2.1	turquoise	TRUE
Solyc02g079100.2.1	darkred	TRUE
Solyc02g079140.1.1	royalblue	TRUE
Solyc02g079250.2.1	turquoise	TRUE
Solyc02g079270.2.1	turquoise	TRUE
Solyc02g079290.2.1	turquoise	TRUE
Solyc02g079320.2.1	greenyellow	TRUE
Solyc02g079340.2.1	greenyellow	TRUE
Solyc02g079530.2.1	royalblue	TRUE
Solyc02g079560.1.1	greenyellow	TRUE
Solyc02g079570.2.1	darkred	TRUE
Solyc02g079610.2.1	greenyellow	TRUE
Solyc02g079730.2.1	turquoise	TRUE
Solyc02g079740.1.1	royalblue	TRUE
Solyc02g079750.2.1	turquoise	TRUE
